Time,T,A2C2HB*,C2H3O,N-A1C2H2,NAPHTHYNE,C6H5OH,OH,CH2*,C5H3,C2H3,N-C6H5,C-C6H4,C5H5O,CH3,C2H5,H2C4O,A4-,C2H6,A2C2H2,CO2,C5H2,A1C2H3*,HCO,C4H4,A3C2H2,C4H,A3-1,A3C2H,H2,A2C2HA*,A1C2H)2,L-C6H6,A1C2H-,A1-,N-C6H7,C-C6H7,A1C2H3,N-C4H3,P2,C6H8,CH2O,A3,C4H6,C3H2,CH2,P2-H,C3H3,H2O,P2-,I-C6H5,A3-4,AR,I-C6H7,I-A1C2H2,C6H2,A2R5,N2,C2H,A2C2HA,CH2CO,C4H612,C2H4,A4,C5H4OH,CH2OH,C2H2,H2O2,HCCOH,A2,O2,A2-2,HCCO,A1C2H,AC3H4,A1C2H*,A2C2H)2,C4H2,A2-1,PC3H4,L-C6H4,C6H5O,C,CH4,C5H5,HO2,C2O,CH3OH,M0,I-C4H5,C5H6,CO,CH3O,O,A1,thermalConductivity,C6H3,mu,I-C4H3,H,N-C4H5,C6H,A2R5-,C5H4O,CH,A2C2HB,U:0,U:1,U:2,Vorticity:0,AngularVelocity,Normals:0,Normals:1,Normals:2,Points:0,Points:1,Points:2,,p,wdotA4,rho
0.10791,735.868,2.97193e-17,2.86707e-15,5.40087e-22,3.13868e-14,3.11215e-12,3.53284e-08,1.5652e-22,1.25293e-31,3.31335e-21,1.5844e-23,1.49373e-12,6.54574e-15,1.22985e-16,1.22406e-21,2.46953e-15,1.6494e-16,1.15738e-16,3.59087e-28,0.0322051,1.18694e-24,3.79389e-17,1.95509e-16,1.3347e-14,4.52748e-27,3.62111e-24,4.63369e-16,2.99893e-19,1.152e-06,3.26146e-17,1.62347e-15,2.03052e-18,6.50653e-16,6.07012e-13,1.27466e-28,1.12374e-16,6.85472e-16,4.22148e-16,5.35854e-15,7.48727e-20,8.68146e-14,4.35419e-14,5.29843e-13,5.53905e-23,6.24201e-20,3.50453e-23,5.61259e-18,0.0132843,1.92184e-16,2.92161e-25,1.12067e-15,2.00386e-43,7.2003e-27,1.17843e-16,5.05619e-18,2.04184e-15,0.76021,4.22571e-22,4.74106e-15,1.05979e-12,1.01511e-17,1.76395e-13,1.567e-17,3.51128e-16,3.35086e-22,6.2923e-12,6.31098e-07,3.31726e-14,2.67987e-13,0.194049,1.34651e-14,1.19028e-18,5.94699e-14,1.26956e-15,4.2392e-16,5.86653e-28,5.83012e-16,7.56923e-15,1.99003e-13,7.3745e-15,5.69687e-13,2.7819e-25,1.66243e-13,3.51384e-16,9.5222e-07,7.96995e-23,3.45654e-14,7.61633e+14,5.88739e-20,3.14019e-14,0.000395258,8.12585e-19,1.36145e-08,5.81487e-12,0.054061,1.78161e-21,3.46142e-05,4.54643e-20,1.1435e-11,4.53924e-18,2.66375e-27,3.15195e-16,1.46637e-16,2.50222e-26,4.79015e-15,-0.0407377,0,1.14736,-2.79574e-13,7.43733e-15,-1.22615e-16,1,-4.33948e-18,0.00713381,-1.08373e-22,0.0655422,,100000,0,0.479515
0.1083,736.645,2.84426e-17,2.78845e-15,5.35036e-22,3.13922e-14,3.10071e-12,3.52157e-08,1.54642e-22,1.2345e-31,3.3021e-21,1.57703e-23,1.49562e-12,6.55082e-15,1.18443e-16,1.20713e-21,2.46315e-15,1.61977e-16,1.15394e-16,3.54748e-28,0.0322669,1.14072e-24,3.70182e-17,1.9453e-16,1.33275e-14,4.33538e-27,3.56967e-24,4.44429e-16,2.99408e-19,1.15233e-06,3.12214e-17,1.62244e-15,2.02727e-18,6.24238e-16,6.00939e-13,1.23641e-28,1.07463e-16,6.8434e-16,4.13157e-16,5.36275e-15,7.47172e-20,8.66183e-14,4.35367e-14,5.2875e-13,5.49547e-23,6.08464e-20,3.3552e-23,5.56567e-18,0.0133095,1.88788e-16,2.87769e-25,1.08751e-15,2.00386e-43,7.06928e-27,1.16942e-16,5.04299e-18,2.04018e-15,0.760197,4.18766e-22,4.73675e-15,1.05827e-12,1.01037e-17,1.75999e-13,1.54393e-17,3.51346e-16,3.28541e-22,6.27978e-12,6.32497e-07,3.31813e-14,2.68123e-13,0.193975,1.32217e-14,1.1646e-18,5.94487e-14,1.267e-15,4.0586e-16,5.87342e-28,5.84218e-16,7.36634e-15,1.98577e-13,7.36968e-15,5.69521e-13,3.35259e-25,1.66032e-13,3.49789e-16,9.51699e-07,7.89696e-23,3.45036e-14,7.61276e+14,5.79391e-20,3.12219e-14,0.000395635,7.7249e-19,1.34639e-08,5.81375e-12,0.0541092,1.76074e-21,3.46404e-05,4.54086e-20,1.13838e-11,4.50141e-18,2.6183e-27,3.13408e-16,1.47849e-16,2.93804e-25,4.78548e-15,-0.0405401,5.42101e-20,1.1528,3.84514e-14,-8.69392e-15,-4.67593e-17,1,-1.63764e-18,0.00711798,-1.1013e-22,0.0659905,,100000,0,0.478741
0.10869,737.405,2.70145e-17,2.70774e-15,5.24334e-22,3.14014e-14,3.08914e-12,3.46587e-08,1.51031e-22,1.20038e-31,3.26678e-21,1.54938e-23,1.49763e-12,6.55405e-15,1.13787e-16,1.18296e-21,2.45638e-15,1.58882e-16,1.15058e-16,3.46656e-28,0.0323261,1.09366e-24,3.60528e-17,1.91111e-16,1.3298e-14,4.12043e-27,3.48568e-24,4.23748e-16,2.98972e-19,1.15309e-06,2.96625e-17,1.62181e-15,2.02448e-18,5.95458e-16,5.9489e-13,1.19148e-28,1.01981e-16,6.83294e-16,4.03689e-16,5.36769e-15,7.45748e-20,8.64311e-14,4.35435e-14,5.27751e-13,5.38489e-23,5.8931e-20,3.18773e-23,5.46325e-18,0.0133337,1.8533e-16,2.80273e-25,1.0525e-15,2.00386e-43,6.86923e-27,1.16033e-16,5.03041e-18,2.03889e-15,0.760184,4.09925e-22,4.73346e-15,1.05696e-12,1.00547e-17,1.75622e-13,1.52173e-17,3.5132e-16,3.19322e-22,6.26821e-12,6.34204e-07,3.31914e-14,2.68328e-13,0.193904,1.29719e-14,1.13082e-18,5.94427e-14,1.26466e-15,3.85797e-16,5.88451e-28,5.85251e-16,7.15388e-15,1.98178e-13,7.36727e-15,5.69534e-13,3.57626e-25,1.65859e-13,3.45166e-16,9.51322e-07,7.73688e-23,3.44488e-14,7.60974e+14,5.64122e-20,3.10319e-14,0.000396085,7.32001e-19,1.31774e-08,5.81375e-12,0.0541562,1.71953e-21,3.46665e-05,4.47692e-20,1.11884e-11,4.41626e-18,2.54378e-27,3.11685e-16,1.47739e-16,8.45921e-25,4.7818e-15,-0.0403455,0,1.15823,0,5.59084e-15,-1.43597e-16,1,-5.00569e-18,0.00710226,-1.144e-22,0.0664394,,100000,0,0.477923
0.109078,738.154,2.54338e-17,2.62536e-15,5.08786e-22,3.1414e-14,3.07738e-12,3.37085e-08,1.45973e-22,1.15381e-31,3.21059e-21,1.50408e-23,1.49976e-12,6.55525e-15,1.09085e-16,1.15276e-21,2.44918e-15,1.5566e-16,1.14727e-16,3.35406e-28,0.0323834,1.04693e-24,3.50455e-17,1.85566e-16,1.32588e-14,3.88246e-27,3.37407e-24,4.0136e-16,2.98578e-19,1.15426e-06,2.79369e-17,1.62155e-15,2.02212e-18,5.64371e-16,5.88889e-13,1.14154e-28,9.59218e-17,6.82315e-16,3.93768e-16,5.3733e-15,7.44437e-20,8.62511e-14,4.35612e-14,5.26834e-13,5.21703e-23,5.67532e-20,3.00198e-23,5.31211e-18,0.0133573,1.81833e-16,2.70267e-25,1.01577e-15,2.01787e-43,6.61476e-27,1.15117e-16,5.01834e-18,2.03794e-15,0.760172,3.96808e-22,4.73111e-15,1.05585e-12,1.00037e-17,1.7526e-13,1.5004e-17,3.5108e-16,3.07964e-22,6.25745e-12,6.36202e-07,3.32028e-14,2.68598e-13,0.193835,1.27168e-14,1.09057e-18,5.94509e-14,1.2625e-15,3.6374e-16,5.89986e-28,5.86112e-16,6.93271e-15,1.97802e-13,7.36713e-15,5.69718e-13,-2.57433e-24,1.65722e-13,3.37708e-16,9.51112e-07,7.50155e-23,3.44001e-14,7.60745e+14,5.44075e-20,3.08311e-14,0.000396609,6.91332e-19,1.27731e-08,5.81477e-12,0.0542024,1.66142e-21,3.46927e-05,4.36074e-20,1.08669e-11,4.28902e-18,2.44641e-27,3.1003e-16,1.46345e-16,7.38328e-25,4.77904e-15,-0.0401578,-5.42101e-20,1.16364,-1.63733e-13,7.58729e-15,-3.73871e-17,1,-1.30294e-18,0.00708668,-1.06955e-22,0.066889,,100000,0,0.47706
0.109464,738.888,2.37121e-17,2.54142e-15,4.88524e-22,3.14301e-14,3.0655e-12,3.23767e-08,1.39512e-22,1.09524e-31,3.13412e-21,1.44167e-23,1.50201e-12,6.55445e-15,1.04331e-16,1.11661e-21,2.44162e-15,1.52326e-16,1.14402e-16,3.21086e-28,0.0324385,1.00025e-24,3.39998e-17,1.7796e-16,1.32102e-14,3.62314e-27,3.23541e-24,3.77378e-16,2.98229e-19,1.15583e-06,2.60568e-17,1.62165e-15,2.0202e-18,5.31127e-16,5.82944e-13,1.08677e-28,8.93322e-17,6.81412e-16,3.83431e-16,5.37957e-15,7.43247e-20,8.60793e-14,4.359e-14,5.26001e-13,4.99364e-23,5.43128e-20,2.79925e-23,5.11341e-18,0.0133799,1.78301e-16,2.57827e-25,9.77443e-16,2.01787e-43,6.30738e-27,1.14197e-16,5.00684e-18,2.03733e-15,0.76016,3.7955e-22,4.72972e-15,1.05495e-12,9.95109e-18,1.74915e-13,1.48004e-17,3.50629e-16,2.94509e-22,6.24755e-12,6.3848e-07,3.32155e-14,2.68931e-13,0.193769,1.24569e-14,1.04393e-18,5.94732e-14,1.26055e-15,3.39825e-16,5.91915e-28,5.86803e-16,6.70347e-15,1.97453e-13,7.36925e-15,5.70072e-13,-3.11695e-24,1.65621e-13,3.27479e-16,9.51058e-07,7.19296e-23,3.43577e-14,7.60583e+14,5.19383e-20,3.0621e-14,0.000397203,6.50679e-19,1.22539e-08,5.81679e-12,0.0542477,1.58694e-21,3.4719e-05,4.19384e-20,1.0423e-11,4.12079e-18,2.32691e-27,3.08445e-16,1.43687e-16,2.64156e-25,4.7772e-15,-0.0399749,-5.42101e-20,1.16902,-1.28959e-13,1.40487e-14,1.58277e-17,1,5.43818e-19,0.00707123,-1.02975e-22,0.0673385,,100000,0,0.476155
0.109849,739.606,2.18538e-17,2.45531e-15,4.63588e-22,3.14496e-14,3.05351e-12,3.06698e-08,1.31662e-22,1.02489e-31,3.03766e-21,1.36247e-23,1.50437e-12,6.55177e-15,9.94757e-17,1.07438e-21,2.43369e-15,1.48863e-16,1.14084e-16,3.03721e-28,0.0324913,9.52997e-25,3.29109e-17,1.68327e-16,1.31525e-14,3.34307e-27,3.06956e-24,3.51795e-16,2.97925e-19,1.15779e-06,2.40267e-17,1.62211e-15,2.01871e-18,4.95706e-16,5.76998e-13,1.02695e-28,8.22297e-17,6.80591e-16,3.72639e-16,5.38651e-15,7.42178e-20,8.5916e-14,4.36297e-14,5.25255e-13,4.71562e-23,5.15939e-20,2.58005e-23,4.86744e-18,0.0134018,1.74702e-16,2.42971e-25,9.37358e-16,2.01787e-43,5.9471e-27,1.13267e-16,4.99591e-18,2.03708e-15,0.760149,3.58214e-22,4.72925e-15,1.05424e-12,9.89693e-18,1.74587e-13,1.4605e-17,3.49971e-16,2.78926e-22,6.23853e-12,6.41045e-07,3.32294e-14,2.69329e-13,0.193705,1.21906e-14,9.9068e-19,5.95096e-14,1.25879e-15,3.14089e-16,5.94214e-28,5.87337e-16,6.46503e-15,1.97129e-13,7.37358e-15,5.7059e-13,-1.81138e-24,1.65556e-13,3.14493e-16,9.51129e-07,6.81176e-23,3.43217e-14,7.60474e+14,4.90066e-20,3.04018e-14,0.000397865,6.09851e-19,1.16203e-08,5.81988e-12,0.0542919,1.4963e-21,3.47451e-05,3.97719e-20,9.85908e-12,3.91187e-18,2.18547e-27,3.06912e-16,1.39788e-16,2.63771e-26,4.77627e-15,-0.0397957,0,1.17438,-3.88386e-13,1.11815e-14,-1.29431e-16,1,-4.384e-18,0.00705591,-1.09215e-22,0.0677887,,100000,0,0.475212
0.110233,740.269,2.15032e-17,2.39985e-15,4.81414e-22,3.14387e-14,3.04523e-12,3.22908e-08,1.36766e-22,1.06805e-31,3.12023e-21,1.43375e-23,1.50534e-12,6.56464e-15,9.6834e-17,1.0908e-21,2.43043e-15,1.46866e-16,1.1379e-16,3.1471e-28,0.0325489,9.25923e-25,3.23269e-17,1.76871e-16,1.31793e-14,3.28958e-27,3.15859e-24,3.44525e-16,2.97354e-19,1.15628e-06,2.36433e-17,1.6197e-15,2.01428e-18,4.85299e-16,5.71249e-13,1.02739e-28,8.08548e-17,6.79462e-16,3.67022e-16,5.38717e-15,7.40447e-20,8.57269e-14,4.3578e-14,5.24034e-13,4.93581e-23,5.18294e-20,2.53972e-23,5.05115e-18,0.0134249,1.71954e-16,2.51233e-25,9.18074e-16,2.01787e-43,6.1062e-27,1.12493e-16,4.98335e-18,2.03457e-15,0.760137,3.74264e-22,4.72174e-15,1.05217e-12,9.8677e-18,1.74208e-13,1.43923e-17,3.51083e-16,2.84367e-22,6.22505e-12,6.41098e-07,3.32305e-14,2.69182e-13,0.193637,1.20042e-14,1.00382e-18,5.94304e-14,1.25594e-15,3.08629e-16,5.93245e-28,5.89151e-16,6.33722e-15,1.96686e-13,7.35995e-15,5.69736e-13,-2.2905e-25,1.65233e-13,3.25815e-16,9.49663e-07,7.09425e-23,3.4246e-14,7.59645e+14,5.05255e-20,3.03047e-14,0.000397849,5.86335e-19,1.20406e-08,5.81538e-12,0.0543333,1.55659e-21,3.47653e-05,4.19763e-20,1.03698e-11,4.07256e-18,2.25838e-27,3.04936e-16,1.46251e-16,3.03374e-25,4.76859e-15,-0.0396188,0,1.17971,1.12863e-14,-3.78819e-16,8.74633e-17,1,2.94815e-18,0.0070407,-1.04782e-22,0.0682396,,100000,0,0.474795
0.110608,740.897,2.13614e-17,2.35036e-15,5.03428e-22,3.14243e-14,3.03777e-12,3.42366e-08,1.43099e-22,1.12111e-31,3.22e-21,1.51936e-23,1.50609e-12,6.57937e-15,9.45958e-17,1.11348e-21,2.42793e-15,1.45117e-16,1.13511e-16,3.28443e-28,0.0326048,9.02522e-25,3.1827e-17,1.8716e-16,1.32162e-14,3.26758e-27,3.27383e-24,3.39936e-16,2.96772e-19,1.15437e-06,2.34885e-17,1.61702e-15,2.00964e-18,4.78576e-16,5.65666e-13,1.03457e-28,8.02738e-17,6.78346e-16,3.62244e-16,5.38702e-15,7.38699e-20,8.55422e-14,4.35165e-14,5.22801e-13,5.20328e-23,5.24e-20,2.52419e-23,5.2787e-18,0.0134473,1.69392e-16,2.61645e-25,9.02162e-16,2.01787e-43,6.31393e-27,1.1176e-16,4.9711e-18,2.03191e-15,0.760125,3.93844e-22,4.71362e-15,1.05001e-12,9.84287e-18,1.73836e-13,1.41828e-17,3.52355e-16,2.91932e-22,6.21152e-12,6.40847e-07,3.323e-14,2.68972e-13,0.19357,1.18336e-14,1.02408e-18,5.93393e-14,1.25306e-15,3.06026e-16,5.91925e-28,5.91078e-16,6.22802e-15,1.96247e-13,7.34452e-15,5.68736e-13,-4.71176e-25,1.64889e-13,3.39814e-16,9.48002e-07,7.44252e-23,3.41683e-14,7.58715e+14,5.24643e-20,3.02273e-14,0.000397744,5.6608e-19,1.25682e-08,5.81015e-12,0.0543726,1.63096e-21,3.47837e-05,4.46094e-20,1.09838e-11,4.27142e-18,2.35058e-27,3.0295e-16,1.5384e-16,1.47835e-24,4.76034e-15,-0.039452,6.77626e-21,1.18491,-1.88807e-13,-3.87527e-15,-1.28553e-16,1,-4.26065e-18,0.00702592,-1.18353e-22,0.0686815,,100000,0,0.474464
0.110981,741.515,2.10536e-17,2.29808e-15,5.19793e-22,3.14137e-14,3.03006e-12,3.574e-08,1.47703e-22,1.15861e-31,3.29579e-21,1.58481e-23,1.50697e-12,6.59231e-15,9.21863e-17,1.12879e-21,2.42497e-15,1.43206e-16,1.13236e-16,3.38419e-28,0.0326588,8.77753e-25,3.12736e-17,1.95022e-16,1.3243e-14,3.22066e-27,3.35625e-24,3.33415e-16,2.96232e-19,1.1529e-06,2.31527e-17,1.61472e-15,2.00545e-18,4.69225e-16,5.60042e-13,1.03449e-28,7.90625e-17,6.77304e-16,3.56902e-16,5.38764e-15,7.37067e-20,8.53645e-14,4.34667e-14,5.21649e-13,5.40402e-23,5.26155e-20,2.48896e-23,5.45051e-18,0.013469,1.66738e-16,2.68959e-25,8.84099e-16,2.03188e-43,6.45256e-27,1.1101e-16,4.95931e-18,2.0296e-15,0.760114,4.08406e-22,4.70646e-15,1.04805e-12,9.81583e-18,1.7348e-13,1.39756e-17,3.53386e-16,2.96791e-22,6.19881e-12,6.40922e-07,3.32309e-14,2.68833e-13,0.193506,1.16543e-14,1.03606e-18,5.92631e-14,1.25037e-15,3.01227e-16,5.91048e-28,5.92844e-16,6.10739e-15,1.95831e-13,7.33145e-15,5.67912e-13,-3.34234e-25,1.64582e-13,3.50757e-16,9.46474e-07,7.70366e-23,3.40967e-14,7.57833e+14,5.3811e-20,3.01381e-14,0.000397718,5.44592e-19,1.29591e-08,5.80603e-12,0.0544112,1.68505e-21,3.48024e-05,4.66615e-20,1.14542e-11,4.42256e-18,2.41383e-27,3.01008e-16,1.60117e-16,1.56416e-24,4.75303e-15,-0.0392942,-2.03288e-20,1.19009,-9.04166e-14,3.57688e-15,-4.36992e-17,1,-1.43305e-18,0.00701127,-1.22229e-22,0.0691234,,100000,0,0.474083
0.111353,742.119,2.05889e-17,2.24332e-15,5.3043e-22,3.14067e-14,3.02218e-12,3.67978e-08,1.50546e-22,1.18014e-31,3.34735e-21,1.62988e-23,1.50798e-12,6.60348e-15,8.96098e-17,1.13657e-21,2.42159e-15,1.41151e-16,1.12966e-16,3.44575e-28,0.0327107,8.51394e-25,3.06718e-17,2.0043e-16,1.32599e-14,3.15013e-27,3.40535e-24,3.25058e-16,2.95738e-19,1.15184e-06,2.26452e-17,1.61281e-15,2.00169e-18,4.57375e-16,5.54419e-13,1.02707e-28,7.72587e-17,6.76341e-16,3.51046e-16,5.38899e-15,7.35555e-20,8.51949e-14,4.34287e-14,5.20584e-13,5.53712e-23,5.24644e-20,2.43503e-23,5.5661e-18,0.01349,1.64007e-16,2.73103e-25,8.64042e-16,2.03188e-43,6.5201e-27,1.10248e-16,4.94805e-18,2.02766e-15,0.760103,4.17876e-22,4.70029e-15,1.0463e-12,9.78683e-18,1.7314e-13,1.37741e-17,3.54171e-16,2.98872e-22,6.18696e-12,6.41308e-07,3.32332e-14,2.68764e-13,0.193445,1.14676e-14,1.03954e-18,5.92019e-14,1.24789e-15,2.9434e-16,5.90582e-28,5.94446e-16,5.97629e-15,1.9544e-13,7.32074e-15,5.67262e-13,-1.204e-25,1.64312e-13,3.5867e-16,9.45085e-07,7.87664e-23,3.40316e-14,7.57004e+14,5.4551e-20,3.0038e-14,0.000397766,5.22157e-19,1.32119e-08,5.80301e-12,0.0544489,1.71849e-21,3.48212e-05,4.81297e-20,1.17797e-11,4.52581e-18,2.44731e-27,2.99123e-16,1.65097e-16,9.00301e-25,4.74668e-15,-0.0391393,1.35525e-20,1.19526,0,2.81597e-18,-6.09411e-17,1,-1.98614e-18,0.00699672,-1.27022e-22,0.069566,,100000,0,0.473655
0.111724,742.71,1.99716e-17,2.18631e-15,5.35665e-22,3.14034e-14,3.01412e-12,3.74317e-08,1.51743e-22,1.18699e-31,3.376e-21,1.65567e-23,1.50911e-12,6.61284e-15,8.68907e-17,1.1373e-21,2.41781e-15,1.38962e-16,1.12702e-16,3.47151e-28,0.0327605,8.23779e-25,3.00244e-17,2.03517e-16,1.32671e-14,3.05658e-27,3.42302e-24,3.14923e-16,2.95288e-19,1.1512e-06,2.19707e-17,1.61126e-15,1.99838e-18,4.4311e-16,5.48815e-13,1.01297e-28,7.48792e-17,6.75454e-16,3.44708e-16,5.39105e-15,7.34163e-20,8.50332e-14,4.34022e-14,5.19604e-13,5.60657e-23,5.19749e-20,2.36285e-23,5.62821e-18,0.0135101,1.61214e-16,2.74308e-25,8.42098e-16,2.03188e-43,6.5222e-27,1.09478e-16,4.93732e-18,2.02606e-15,0.760093,4.22563e-22,4.69508e-15,1.04476e-12,9.75594e-18,1.72816e-13,1.35795e-17,3.54722e-16,2.98378e-22,6.17596e-12,6.41994e-07,3.32369e-14,2.68761e-13,0.193385,1.12744e-14,1.03511e-18,5.91553e-14,1.24559e-15,2.85422e-16,5.90518e-28,5.95882e-16,5.8354e-15,1.95075e-13,7.31234e-15,5.66783e-13,3.15502e-26,1.64079e-13,3.63643e-16,9.43843e-07,7.96625e-23,3.39729e-14,7.56234e+14,5.47289e-20,2.99274e-14,0.000397887,4.98969e-19,1.33338e-08,5.80104e-12,0.0544857,1.73264e-21,3.484e-05,4.90403e-20,1.19679e-11,4.58334e-18,2.45343e-27,2.973e-16,1.68799e-16,1.05118e-25,4.74126e-15,-0.038987,0,1.20041,-8.83018e-14,6.52458e-15,-1.76244e-16,1,-5.73286e-18,0.00698226,-1.30571e-22,0.0700093,,100000,0,0.473182
0.112093,743.291,1.92047e-17,2.1275e-15,5.36087e-22,3.14034e-14,3.00587e-12,3.76796e-08,1.515e-22,1.18146e-31,3.38409e-21,1.66412e-23,1.51037e-12,6.62024e-15,8.40789e-17,1.13182e-21,2.41361e-15,1.36652e-16,1.12443e-16,3.46577e-28,0.0328085,7.95651e-25,2.93356e-17,2.04513e-16,1.32648e-14,2.94043e-27,3.41283e-24,3.03076e-16,2.94879e-19,1.15097e-06,2.11325e-17,1.61008e-15,1.99549e-18,4.26522e-16,5.43267e-13,9.93405e-29,7.19352e-17,6.74631e-16,3.37926e-16,5.39377e-15,7.32881e-20,8.48786e-14,4.33865e-14,5.18702e-13,5.61948e-23,5.12017e-20,2.27275e-23,5.64181e-18,0.0135296,1.58382e-16,2.72999e-25,8.18426e-16,2.0459e-43,6.46915e-27,1.08701e-16,4.92707e-18,2.02479e-15,0.760083,4.23028e-22,4.69079e-15,1.0434e-12,9.72312e-18,1.72507e-13,1.33937e-17,3.55063e-16,2.95687e-22,6.16575e-12,6.42961e-07,3.32419e-14,2.68821e-13,0.193328,1.10761e-14,1.02392e-18,5.91227e-14,1.24348e-15,2.74523e-16,5.90845e-28,5.97147e-16,5.68577e-15,1.94732e-13,7.30616e-15,5.66472e-13,-2.48856e-26,1.63881e-13,3.65823e-16,9.42769e-07,7.9811e-23,3.39201e-14,7.55538e+14,5.44259e-20,2.98063e-14,0.00039808,4.75292e-19,1.33381e-08,5.80004e-12,0.0545218,1.73001e-21,3.4859e-05,4.94395e-20,1.20322e-11,4.59906e-18,2.43657e-27,2.95546e-16,1.71246e-16,7.28104e-26,4.73673e-15,-0.0388388,1.35525e-20,1.20557,1.2057e-13,-2.61402e-15,6.07714e-17,1,1.94674e-18,0.0069679,-1.19293e-22,0.0704532,,100000,0,0.472664
0.112462,743.864,1.82925e-17,2.06707e-15,5.32352e-22,3.14068e-14,2.9974e-12,3.75855e-08,1.50049e-22,1.16608e-31,3.37427e-21,1.65746e-23,1.51175e-12,6.62558e-15,8.12079e-17,1.12101e-21,2.40899e-15,1.34225e-16,1.12186e-16,3.43334e-28,0.0328548,7.67599e-25,2.86076e-17,2.03684e-16,1.32532e-14,2.8023e-27,3.37862e-24,2.8958e-16,2.94509e-19,1.15112e-06,2.01353e-17,1.60924e-15,1.99298e-18,4.07703e-16,5.37778e-13,9.69582e-29,6.84428e-17,6.73863e-16,3.30721e-16,5.39712e-15,7.31702e-20,8.47301e-14,4.3381e-14,5.17874e-13,5.58387e-23,5.01994e-20,2.16518e-23,5.61239e-18,0.0135484,1.55521e-16,2.69638e-25,7.9312e-16,2.0459e-43,6.37212e-27,1.07918e-16,4.91725e-18,2.02382e-15,0.760073,4.19897e-22,4.68737e-15,1.04223e-12,9.68836e-18,1.7221e-13,1.32159e-17,3.55218e-16,2.91201e-22,6.15626e-12,6.44196e-07,3.32482e-14,2.6894e-13,0.193273,1.08732e-14,1.00717e-18,5.91034e-14,1.24154e-15,2.61708e-16,5.91554e-28,5.98245e-16,5.52798e-15,1.9441e-13,7.30209e-15,5.66321e-13,-1.17393e-24,1.63715e-13,3.65373e-16,9.41865e-07,7.93078e-23,3.3873e-14,7.54924e+14,5.37305e-20,2.96746e-14,0.000398344,4.51281e-19,1.32393e-08,5.79995e-12,0.0545574,1.71338e-21,3.48782e-05,4.93812e-20,1.19879e-11,4.5773e-18,2.40148e-27,2.9386e-16,1.72473e-16,1.6119e-24,4.73305e-15,-0.0386986,1.35525e-20,1.21074,-8.89087e-14,-6.91724e-16,-9.20689e-17,1,-2.94537e-18,0.00695366,-1.20546e-22,0.0708972,,100000,0,0.472099
0.112829,744.424,1.72417e-17,2.00458e-15,5.24039e-22,3.14135e-14,2.98879e-12,3.71246e-08,1.47239e-22,1.13923e-31,3.34493e-21,1.63443e-23,1.51325e-12,6.62901e-15,7.82205e-17,1.10418e-21,2.404e-15,1.31675e-16,1.11936e-16,3.3711e-28,0.032899,7.38688e-25,2.7838e-17,2.00876e-16,1.32324e-14,2.64312e-27,3.31761e-24,2.74455e-16,2.94182e-19,1.15167e-06,1.89857e-17,1.60875e-15,1.99089e-18,3.86671e-16,5.32314e-13,9.40544e-29,6.44293e-17,6.73169e-16,3.23075e-16,5.40112e-15,7.30636e-20,8.45894e-14,4.33863e-14,5.17126e-13,5.49489e-23,4.8917e-20,2.04092e-23,5.53643e-18,0.0135665,1.52605e-16,2.63915e-25,7.66089e-16,2.0459e-43,6.22325e-27,1.07127e-16,4.90796e-18,2.02318e-15,0.760064,4.12787e-22,4.68486e-15,1.04125e-12,9.65194e-18,1.71929e-13,1.30459e-17,3.55171e-16,2.84613e-22,6.14759e-12,6.45709e-07,3.32557e-14,2.69122e-13,0.193219,1.06645e-14,9.83841e-19,5.90978e-14,1.23979e-15,2.47037e-16,5.92621e-28,5.99183e-16,5.36127e-15,1.94111e-13,7.3002e-15,5.66333e-13,-2.02751e-24,1.63585e-13,3.62202e-16,9.41102e-07,7.80919e-23,3.38319e-14,7.54372e+14,5.25821e-20,2.95335e-14,0.000398676,4.26818e-19,1.30279e-08,5.80086e-12,0.054592,1.68098e-21,3.48975e-05,4.88365e-20,1.18264e-11,4.51543e-18,2.34496e-27,2.92234e-16,1.72474e-16,1.92441e-24,4.73025e-15,-0.0385687,-8.13152e-20,1.21592,2.46134e-13,5.64678e-15,8.07101e-17,1,2.56779e-18,0.0069395,-1.17057e-22,0.0713418,,100000,0,0.471495
